"","scenario","sp.name","year","FI","ssb","rec","Yield"
"336","PGY-Min_noCC","Nor.pout",2005,0,23.86979,57.4175,0.04144
"337","PGY-Min_noCC","Nor.pout",2006,0.862815205,48.74232,38.2544,46.529024
"338","PGY-Min_noCC","Nor.pout",2007,0,60.06158,52.3778,5.799451
"339","PGY-Min_noCC","Nor.pout",2008,0.4841404425,73.3772,87.4364,34.84358
"340","PGY-Min_noCC","Nor.pout",2009,0.4917373605,98.91465,94.3184,45.821459
"341","PGY-Min_noCC","Nor.pout",2010,1.03404665,178.45056,24.7261,131.191062
"342","PGY-Min_noCC","Nor.pout",2011,0.051916797,148.28922,53.3982,6.839861
"343","PGY-Min_noCC","Nor.pout",2012,0.0778698,72.5022,103.849,26.946185
"344","PGY-Min_noCC","Nor.pout",2013,0.775380635,82.5971,36.3479,82.179503
"345","PGY-Min_noCC","Nor.pout",2014,0.835226515,92.21023,126.105,44.189139
"346","PGY-Min_noCC","Nor.pout",2015,0.72108428,93.34529,76.0954,57.351168
"347","PGY-Min_noCC","Nor.pout",2016,1.01592866,157.82236,97.7589,60.202685
"348","PGY-Min_noCC","Nor.pout",2017,0.4107002405,86.55916,48.2253,33.940902
"349","PGY-Min_noCC","Nor.pout",2018,0.77114776,98.43368,120.05,36.151546
"350","PGY-Min_noCC","Nor.pout",2019,0.989817885,90.77101,180.08,97.554556
"351","PGY-Min_noCC","Nor.pout",2020,0.54,252.72134,91.7016,145.7945209
"352","PGY-Min_noCC","Nor.pout",2022,0.7,423.5827,91.7016,139.018795
"353","PGY-Min_noCC","Nor.pout",2023,0.4158340375,137.4049,91.7016,17.4056795
"354","PGY-Min_noCC","Nor.pout",2024,0,57.66071,91.7016,0
"355","PGY-Min_noCC","Nor.pout",2025,0,47.748,87.5713,0
"356","PGY-Min_noCC","Nor.pout",2026,0,44.85109,82.2582,0
"357","PGY-Min_noCC","Nor.pout",2027,0,40.334941,73.9756,0
"358","PGY-Min_noCC","Nor.pout",2028,0,33.856789,62.0943,0
"359","PGY-Min_noCC","Nor.pout",2029,0,24.334418,44.63,0
"360","PGY-Min_noCC","Nor.pout",2030,0,12.99621,23.8355,0
"361","PGY-Min_noCC","Nor.pout",2031,0,3.7398934,7.83908,0
"362","PGY-Min_noCC","Nor.pout",2032,0,0.44838586,7.83908,0
"363","PGY-Min_noCC","Nor.pout",2033,0,0.37941123,7.83908,0
"364","PGY-Min_noCC","Nor.pout",2034,0,0.38470073,7.83908,0
"365","PGY-Min_noCC","Nor.pout",2035,0,0.40233643,7.83908,0
"366","PGY-Min_noCC","Nor.pout",2036,0,0.42724477,7.83908,0
"367","PGY-Min_noCC","Nor.pout",2037,0,0.45650605,7.83908,0
"368","PGY-Min_noCC","Nor.pout",2038,0,0.48691398,7.83908,0
"369","PGY-Min_noCC","Nor.pout",2039,0,0.51612332,7.83908,0
"370","PGY-Min_noCC","Nor.pout",2040,0,0.54231578,7.83908,0
"371","PGY-Min_noCC","Nor.pout",2041,0,0.56474348,7.83908,0
"372","PGY-Min_noCC","Nor.pout",2042,0,0.5833097,7.83908,0
"373","PGY-Min_noCC","Nor.pout",2043,0,0.59820824,7.83908,0
"374","PGY-Min_noCC","Nor.pout",2044,0,0.60982252,7.83908,0
"375","PGY-Min_noCC","Nor.pout",2045,0,0.61817276,7.83908,0
"376","PGY-Min_noCC","Nor.pout",2046,0,0.6242442,7.83908,0
"377","PGY-Min_noCC","Nor.pout",2047,0,0.6285959,7.83908,0
"378","PGY-Min_noCC","Nor.pout",2048,0,0.6313166,7.83908,0
"379","PGY-Min_noCC","Nor.pout",2049,0,0.63322304,7.83908,0
"380","PGY-Min_noCC","Nor.pout",2050,0,0.63449812,7.83908,0
"381","PGY-Min_noCC","Sprat",1974,0.6744606,522.5234,382.893,365.135159
"382","PGY-Min_noCC","Sprat",1975,1.61232335,612.925,824.679,816.82028
"383","PGY-Min_noCC","Sprat",1976,1.42272665,754.7322,321.971,722.4646
"384","PGY-Min_noCC","Sprat",1977,1.3876328,406.19951,401.433,374.68172
"385","PGY-Min_noCC","Sprat",1978,1.03214915,364.0015,740.909,488.13318
"386","PGY-Min_noCC","Sprat",1979,0.62817475,542.63375,297.055,493.81966
"387","PGY-Min_noCC","Sprat",1980,1.73814005,613.5849,158.892,413.62074
"388","PGY-Min_noCC","Sprat",1981,1.1128358,164.8451,62.9174,293.229113
"389","PGY-Min_noCC","Sprat",1982,0.9052741,100.8944,39.0216,199.54564
"390","PGY-Min_noCC","Sprat",1983,1.82094,139.487,70.864,115.61963
"391","PGY-Min_noCC","Sprat",1984,1.0044931,94.51211,52.3474,112.831855
"392","PGY-Min_noCC","Sprat",1985,1.17112115,155.57215,31.5783,69.432199
"393","PGY-Min_noCC","Sprat",1986,1.70056505,71.88947,93.2776,30.00331
"394","PGY-Min_noCC","Sprat",1987,0.407073575,134.86996,36.066,46.6849459
"395","PGY-Min_noCC","Sprat",1988,1.4435744,136.83604,52.4912,97.12866
"396","PGY-Min_noCC","Sprat",1989,0.5104061,68.12847,106.846,75.02719427
"397","PGY-Min_noCC","Sprat",1990,1.36254675,139.53516,98.5642,83.02336716
"398","PGY-Min_noCC","Sprat",1991,1.25821,102.67541,63.3591,126.0227763
"399","PGY-Min_noCC","Sprat",1992,0.5362795,90.18058,90.913,134.7945403
"400","PGY-Min_noCC","Sprat",1993,1.26210915,118.6357,169.941,213.725999
"401","PGY-Min_noCC","Sprat",1994,0.5745747,142.76682,114.889,421.81738
"402","PGY-Min_noCC","Sprat",1995,1.40988155,217.67954,38.5201,419.477128
"403","PGY-Min_noCC","Sprat",1996,1.2560289,127.1778,35.0925,164.39906
"404","PGY-Min_noCC","Sprat",1997,0.87323425,66.19869,46.2967,120.7833717
"405","PGY-Min_noCC","Sprat",1998,1.46734285,135.51256,103.39,185.551833
"406","PGY-Min_noCC","Sprat",1999,0.9301348,116.75064,77.2089,221.48473622
"407","PGY-Min_noCC","Sprat",2000,1.1392344,117.89307,54.032,227.074004
"408","PGY-Min_noCC","Sprat",2001,1.5084958,113.01269,64.1184,221.366156
"409","PGY-Min_noCC","Sprat",2002,1.38264175,167.89607,55.5137,162.483392
"410","PGY-Min_noCC","Sprat",2003,1.24283465,90.02809,67.9539,198.528044
"411","PGY-Min_noCC","Sprat",2004,1.3113324,159.79608,187.738,218.197332
"412","PGY-Min_noCC","Sprat",2005,0.9400835,162.83359,55.8074,248.457882
"413","PGY-Min_noCC","Sprat",2006,1.6407843,183.28674,64.6815,129.55435
"414","PGY-Min_noCC","Sprat",2007,1.10297095,142.3944,52.9127,102.002382
"415","PGY-Min_noCC","Sprat",2008,0.95487275,81.72228,128.378,70.541546
"416","PGY-Min_noCC","Sprat",2009,0.6325217,247.4948,125.387,142.246271
"417","PGY-Min_noCC","Sprat",2010,0.6819491,224.419,143.356,160.2215481
"418","PGY-Min_noCC","Sprat",2011,0.7811661,238.6605,107.943,154.1318103
"419","PGY-Min_noCC","Sprat",2012,0.8419376,245.5465,62.6616,98.140065
"420","PGY-Min_noCC","Sprat",2013,1.1503497,92.7505,214.6,66.1693563
"421","PGY-Min_noCC","Sprat",2014,0.20748099,381.1958,160.056,158.83238882
"422","PGY-Min_noCC","Sprat",2015,0.98518425,421.2769,111.451,307.83893
"423","PGY-Min_noCC","Sprat",2016,2.00666625,227.9545,141.424,259.86144
"424","PGY-Min_noCC","Sprat",2017,0.8255969,106.68275,208.474,130.41525
"425","PGY-Min_noCC","Sprat",2018,0.90346995,188.87582,194.938,193.44501
"426","PGY-Min_noCC","Sprat",2019,0.4794628,226.9883,261.849,151.012749
"427","PGY-Min_noCC","Sprat",2020,0.5700285,373.9364,118.747,227.66889
"428","PGY-Min_noCC","Sprat",2022,0.900045,308.2124,124.069,205.722
"429","PGY-Min_noCC","Sprat",2023,0.22875752,136.1739,101.974,29.782945
"430","PGY-Min_noCC","Sprat",2024,0.142112745,126.904,98.265,19.159377
"431","PGY-Min_noCC","Sprat",2025,0.228957795,142.9675,104.469,37.587874
"432","PGY-Min_noCC","Sprat",2026,0.37041768,166.0871,111.65,69.71397
"433","PGY-Min_noCC","Sprat",2027,0.4972063,184.6164,116.08,102.99914
"434","PGY-Min_noCC","Sprat",2028,0.6054376,200.7408,119.085,134.2804
"435","PGY-Min_noCC","Sprat",2029,0.6787315,211.8254,120.734,157.28763
"436","PGY-Min_noCC","Sprat",2030,0.72576075,218.8014,121.61,171.95703
"437","PGY-Min_noCC","Sprat",2031,0.74911595,222.1332,121.987,181.04613
"438","PGY-Min_noCC","Sprat",2032,0.77966715,226.8334,122.473,192.93329
"439","PGY-Min_noCC","Sprat",2033,0.81142735,231.5511,122.91,204.83313
"440","PGY-Min_noCC","Sprat",2034,0.8359532,235.1684,123.212,213.99292
"441","PGY-Min_noCC","Sprat",2035,0.85292585,237.6752,123.404,220.46094
"442","PGY-Min_noCC","Sprat",2036,0.8634265,239.3018,123.522,224.41682
"443","PGY-Min_noCC","Sprat",2037,0.868352,240.0393,123.573,226.2873
"444","PGY-Min_noCC","Sprat",2038,0.8705664,240.3705,123.596,227.12533
"445","PGY-Min_noCC","Sprat",2039,0.8711853,240.4609,123.602,227.3567
"446","PGY-Min_noCC","Sprat",2040,0.87099585,240.4304,123.6,227.28234
"447","PGY-Min_noCC","Sprat",2041,0.87053255,240.3586,123.595,227.11931
"448","PGY-Min_noCC","Sprat",2042,0.87022485,240.313,123.592,227.01692
"449","PGY-Min_noCC","Sprat",2043,0.86996215,240.2763,123.589,226.91989
"450","PGY-Min_noCC","Sprat",2044,0.86971155,240.2395,123.587,226.81995
"451","PGY-Min_noCC","Sprat",2045,0.8694352,240.1984,123.584,226.70642
"452","PGY-Min_noCC","Sprat",2046,0.8692705,240.1723,123.582,226.64738
"453","PGY-Min_noCC","Sprat",2047,0.86922,240.1672,123.582,226.62505
"454","PGY-Min_noCC","Sprat",2048,0.86921945,240.1659,123.582,226.62402
"455","PGY-Min_noCC","Sprat",2049,0.8692983,240.178,123.582,226.64644
"456","PGY-Min_noCC","Sprat",2050,0.86931145,240.1785,123.583,226.6313
"457","FMSY-Min_noCC","Herring",1974,0.7588798,231.55969,9.76504,266.0127707
"458","FMSY-Min_noCC","Herring",1975,1.3042258,160.38451,4.1549,253.936978
"459","FMSY-Min_noCC","Herring",1976,0.8217317,85.84528,2.27249,159.2551815
"460","FMSY-Min_noCC","Herring",1977,0.20984378,61.020586,1.40772,39.3143447
"461","FMSY-Min_noCC","Herring",1978,0,72.91383,1.13919,0
"462","FMSY-Min_noCC","Herring",1979,0,99.81087,4.2996,0
"463","FMSY-Min_noCC","Herring",1980,0.12016436,127.81693,15.4957,73.4498774
"464","FMSY-Min_noCC","Herring",1981,0.17640074,196.64405,20.8831,208.7451796
"465","FMSY-Min_noCC","Herring",1982,0.14514714,350.2555,30.5954,277.06982
"466","FMSY-Min_noCC","Herring",1983,0.32908226,619.4064,27.0698,430.2153877
"467","FMSY-Min_noCC","Herring",1984,0.52961984,922.1063,31.0249,460.933687
"468","FMSY-Min_noCC","Herring",1985,0.58612294,964.23796,46.2658,659.339468
"469","FMSY-Min_noCC","Herring",1986,0.48184306,915.1545,52.6667,752.730421
"470","FMSY-Min_noCC","Herring",1987,0.44578588,1041.9821,40.9552,1008.725363
"471","FMSY-Min_noCC","Herring",1988,0.45439118,1388.755,22.2127,1140.872967
"472","FMSY-Min_noCC","Herring",1989,0.38698212,1418.7947,19.8513,910.318178
"473","FMSY-Min_noCC","Herring",1990,0.37990196,1447.7683,19.5452,739.05632
"474","FMSY-Min_noCC","Herring",1991,0.39866822,1277.231,21.3652,685.045255
"475","FMSY-Min_noCC","Herring",1992,0.54486654,1037.9571,31.067,764.4316
"476","FMSY-Min_noCC","Herring",1993,0.73706082,739.9792,32.9629,687.90159
"477","FMSY-Min_noCC","Herring",1994,0.69873378,745.5892,24.9279,597.20772
"478","FMSY-Min_noCC","Herring",1995,0.81420278,717.5503,26.3676,595.416686
"479","FMSY-Min_noCC","Herring",1996,0.32842296,613.8649,26.9955,274.3717617
"480","FMSY-Min_noCC","Herring",1997,0.28901004,731.4918,17.2294,264.055839
"481","FMSY-Min_noCC","Herring",1998,0.43480576,993.3717,13.0516,380.193317
"482","FMSY-Min_noCC","Herring",1999,0.33357768,1051.398,38.7461,369.621777
"483","FMSY-Min_noCC","Herring",2000,0.3329749,1080.7987,24.9031,421.77943
"484","FMSY-Min_noCC","Herring",2001,0.26654598,1403.6539,67.4674,363.6912387
"485","FMSY-Min_noCC","Herring",2002,0.23786614,1741.8249,27.1564,390.438144
"486","FMSY-Min_noCC","Herring",2003,0.2481339,1976.9937,18.6826,487.43234
"487","FMSY-Min_noCC","Herring",2004,0.26330118,2185.2915,21.3184,589.575669
"488","FMSY-Min_noCC","Herring",2005,0.34292734,2156.3095,14.6768,665.39644
"489","FMSY-Min_noCC","Herring",2006,0.27782698,1591.1039,17.0225,513.246729
"490","FMSY-Min_noCC","Herring",2007,0.2450066,1244.5221,21.6824,406.368329
"491","FMSY-Min_noCC","Herring",2008,0.17291617,1111.3688,19.6346,258.712891
"492","FMSY-Min_noCC","Herring",2009,0.101812658,1248.4956,22.1427,168.588998
"493","FMSY-Min_noCC","Herring",2010,0.11508248,1322.1095,22.2495,186.255103
"494","FMSY-Min_noCC","Herring",2011,0.103211948,1772.3529,19.8325,224.0493293
"495","FMSY-Min_noCC","Herring",2012,0.196455128,2088.1422,19.1553,434.509325
"496","FMSY-Min_noCC","Herring",2013,0.22559307,1898.867,31.5267,511.21947
"497","FMSY-Min_noCC","Herring",2014,0.21804767,1702.954,35.9912,518.0419736
"498","FMSY-Min_noCC","Herring",2015,0.24194578,1629.382,9.70052,494.949169
"499","FMSY-Min_noCC","Herring",2016,0.246371,1879.231,14.828,563.618342
"500","FMSY-Min_noCC","Herring",2017,0.186973982,1712.107,7.49557,490.97533
"501","FMSY-Min_noCC","Herring",2018,0.24780678,1520.7794,17.7671,591.79746
"502","FMSY-Min_noCC","Herring",2019,0.223565024,1271.7445,14.1253,432.12261
"503","FMSY-Min_noCC","Herring",2020,0.21,1124.0798,23.3562,289.816234
"504","FMSY-Min_noCC","Herring",2022,0.30936244,1230.2944,23.2358,412.65534
"505","FMSY-Min_noCC","Herring",2023,0.29590648,1176.7805,23.3201,339.300126
"506","FMSY-Min_noCC","Herring",2024,0.2455294,976.4386,23.1673,225.323804
"507","FMSY-Min_noCC","Herring",2025,0.196352032,780.8652,22.0871,154.28385
"508","FMSY-Min_noCC","Herring",2026,0.183614264,730.2104,21.6163,138.706471
"509","FMSY-Min_noCC","Herring",2027,0.190725946,758.4894,21.89,150.560459
"510","FMSY-Min_noCC","Herring",2028,0.207380006,824.7212,22.4261,177.628287
"511","FMSY-Min_noCC","Herring",2029,0.225692886,897.5488,22.8602,209.395996
"512","FMSY-Min_noCC","Herring",2030,0.24201102,962.4459,23.1243,237.235376
"513","FMSY-Min_noCC","Herring",2031,0.25125596,999.2125,23.2273,253.909969
"514","FMSY-Min_noCC","Herring",2032,0.25569722,1016.8747,23.2656,261.29912
"515","FMSY-Min_noCC","Herring",2033,0.25557072,1016.3693,23.2646,260.358848
"516","FMSY-Min_noCC","Herring",2034,0.25314062,1006.7066,23.2444,255.843505
"517","FMSY-Min_noCC","Herring",2035,0.25102838,998.3045,23.2252,252.262171
"518","FMSY-Min_noCC","Herring",2036,0.25027256,995.2994,23.2179,251.120439
"519","FMSY-Min_noCC","Herring",2037,0.2505068,996.2314,23.2201,251.513316
"520","FMSY-Min_noCC","Herring",2038,0.25083124,997.5219,23.2233,251.995127
"521","FMSY-Min_noCC","Herring",2039,0.25090726,997.8228,23.224,252.099937
"522","FMSY-Min_noCC","Herring",2040,0.25087496,997.6954,23.2237,252.054222
"523","FMSY-Min_noCC","Herring",2041,0.2508611,997.6407,23.2236,252.044918
"524","FMSY-Min_noCC","Herring",2042,0.25090354,997.809,23.224,252.193628
"525","FMSY-Min_noCC","Herring",2043,0.25108598,998.5349,23.2257,252.674972
"526","FMSY-Min_noCC","Herring",2044,0.25144332,999.9566,23.2291,253.428892
"527","FMSY-Min_noCC","Herring",2045,0.25179642,1001.3591,23.2324,254.092491
"528","FMSY-Min_noCC","Herring",2046,0.25201072,1002.2126,23.2343,254.525585
"529","FMSY-Min_noCC","Herring",2047,0.25215248,1002.7748,23.2356,254.806068
"530","FMSY-Min_noCC","Herring",2048,0.25222616,1003.0708,23.2363,254.957139
"531","FMSY-Min_noCC","Herring",2049,0.25228782,1003.3145,23.2369,255.132329
"532","FMSY-Min_noCC","Herring",2050,0.2523996,1003.7584,23.2379,255.339458
"533","FMSY-Min_noCC","Nor.pout",1974,2.468944,289.16,296.519,732.53482
"534","FMSY-Min_noCC","Nor.pout",1975,1.64387465,279.994857,437.039,508.26122
"535","FMSY-Min_noCC","Nor.pout",1976,1.5224247,349.86366,324.145,472.6081
"536","FMSY-Min_noCC","Nor.pout",1977,1.0906025,342.06122,170.41,383.9666
"537","FMSY-Min_noCC","Nor.pout",1978,1.2317536,298.4487,210.768,253.75616
"538","FMSY-Min_noCC","Nor.pout",1979,1.32269955,257.6187,238.073,339.89802
"539","FMSY-Min_noCC","Nor.pout",1980,1.38928165,371.88192,125.229,534.6499
"540","FMSY-Min_noCC","Nor.pout",1981,1.12269295,287.05,191.22,431.92782
"541","FMSY-Min_noCC","Nor.pout",1982,1.21148445,158.147,224.416,390.19692
"542","FMSY-Min_noCC","Nor.pout",1983,1.5412998,240.68174,149.705,475.747
"543","FMSY-Min_noCC","Nor.pout",1984,1.79489345,264.03539,115.705,376.483903
"544","FMSY-Min_noCC","Nor.pout",1985,2.247639,172.7521,94.6504,227.634972
"545","FMSY-Min_noCC","Nor.pout",1986,1.3174862,89.14928,134.926,180.330076
"546","FMSY-Min_noCC","Nor.pout",1987,1.7503282,122.57884,41.5738,148.92635
"547","FMSY-Min_noCC","Nor.pout",1988,0.94258805,83.0002,88.6904,109.21943
"548","FMSY-Min_noCC","Nor.pout",1989,1.07631695,75.1807,90.5653,166.74228
"549","FMSY-Min_noCC","Nor.pout",1990,1.1923404,122.70078,109.104,138.8413
"550","FMSY-Min_noCC","Nor.pout",1991,1.7090076,139.47559,129.943,189.81918
"551","FMSY-Min_noCC","Nor.pout",1992,0.96790925,162.5858,89.6293,302.27539
"552","FMSY-Min_noCC","Nor.pout",1993,1.65956005,203.9983,68.3101,181.097588
"553","FMSY-Min_noCC","Nor.pout",1994,1.29326465,89.22873,173.415,183.61828
"554","FMSY-Min_noCC","Nor.pout",1995,0.7277371,160.57614,88.3115,231.894454
"555","FMSY-Min_noCC","Nor.pout",1996,0.82572245,245.01284,121.218,156.22424
"556","FMSY-Min_noCC","Nor.pout",1997,0.74697155,166.1471,37.9921,156.781548
"557","FMSY-Min_noCC","Nor.pout",1998,0.60588335,198.22325,79.2273,73.980497
"558","FMSY-Min_noCC","Nor.pout",1999,0.86846575,105.3018,112.487,92.388104
"559","FMSY-Min_noCC","Nor.pout",2000,0.7485117,139.67954,51.1592,185.103762
"560","FMSY-Min_noCC","Nor.pout",2001,0.28780255,183.1745,72.9102,64.358235
"561","FMSY-Min_noCC","Nor.pout",2002,0.7289192,106.6846,42.5673,77.13822
"562","FMSY-Min_noCC","Nor.pout",2003,0.933536375,59.4979,19.3656,24.569144
"563","FMSY-Min_noCC","Nor.pout",2004,0.65050853,36.292,25.2027,13.487771
"564","FMSY-Min_noCC","Nor.pout",2005,0,23.86979,57.4175,0.04144
"565","FMSY-Min_noCC","Nor.pout",2006,0.862815205,48.74232,38.2544,46.529024
"566","FMSY-Min_noCC","Nor.pout",2007,0,60.06158,52.3778,5.799451
"567","FMSY-Min_noCC","Nor.pout",2008,0.4841404425,73.3772,87.4364,34.84358
"568","FMSY-Min_noCC","Nor.pout",2009,0.4917373605,98.91465,94.3184,45.821459
"569","FMSY-Min_noCC","Nor.pout",2010,1.03404665,178.45056,24.7261,131.191062
"570","FMSY-Min_noCC","Nor.pout",2011,0.051916797,148.28922,53.3982,6.839861
"571","FMSY-Min_noCC","Nor.pout",2012,0.0778698,72.5022,103.849,26.946185
"572","FMSY-Min_noCC","Nor.pout",2013,0.775380635,82.5971,36.3479,82.179503
"573","FMSY-Min_noCC","Nor.pout",2014,0.835226515,92.21023,126.105,44.189139
"574","FMSY-Min_noCC","Nor.pout",2015,0.72108428,93.34529,76.0954,57.351168
"575","FMSY-Min_noCC","Nor.pout",2016,1.01592866,157.82236,97.7589,60.202685
"576","FMSY-Min_noCC","Nor.pout",2017,0.4107002405,86.55916,48.2253,33.940902
"577","FMSY-Min_noCC","Nor.pout",2018,0.77114776,98.43368,120.05,36.151546
"578","FMSY-Min_noCC","Nor.pout",2019,0.989817885,90.77101,180.08,97.554556
"579","FMSY-Min_noCC","Nor.pout",2020,0.54,252.72134,91.7016,145.7945209
"580","FMSY-Min_noCC","Nor.pout",2022,0.7,423.5827,91.7016,139.018795
"581","FMSY-Min_noCC","Nor.pout",2023,0.4158340375,137.4049,91.7016,17.3379395
"582","FMSY-Min_noCC","Nor.pout",2024,0,57.2225,91.7016,0
"583","FMSY-Min_noCC","Nor.pout",2025,0,47.65965,87.4093,0
"584","FMSY-Min_noCC","Nor.pout",2026,0,47.36798,86.8744,0
"585","FMSY-Min_noCC","Nor.pout",2027,0,49.59101,90.9515,0
"586","FMSY-Min_noCC","Nor.pout",2028,0,57.33058,91.7016,0
"587","FMSY-Min_noCC","Nor.pout",2029,0.0504019639,65.36629,91.7016,1.47488425
"588","FMSY-Min_noCC","Nor.pout",2030,0.0766124965,68.91279,91.7016,2.3120785
"589","FMSY-Min_noCC","Nor.pout",2031,0.0753539055,69.03146,91.7016,2.26815719
"590","FMSY-Min_noCC","Nor.pout",2032,0.061860863,68.14467,91.7016,1.80230429
"591","FMSY-Min_noCC","Nor.pout",2033,0.0464750418,66.46427,91.7016,1.3090341
"592","FMSY-Min_noCC","Nor.pout",2034,0.03769865525,65.36486,91.7016,1.04280993
"593","FMSY-Min_noCC","Nor.pout",2035,0.03545548775,64.97387,91.7016,0.978009832
"594","FMSY-Min_noCC","Nor.pout",2036,0.036867878,65.06281,91.7016,1.021071001
"595","FMSY-Min_noCC","Nor.pout",2037,0.0376611296,65.19595,91.7016,1.04396907
"596","FMSY-Min_noCC","Nor.pout",2038,0.03793910915,65.1955,91.7016,1.05109696
"597","FMSY-Min_noCC","Nor.pout",2039,0.0385214824,65.21191,91.7016,1.06822963
"598","FMSY-Min_noCC","Nor.pout",2040,0.0393388865,65.28093,91.7016,1.09308417
"599","FMSY-Min_noCC","Nor.pout",2041,0.04014954055,65.36335,91.7016,1.11768026
"600","FMSY-Min_noCC","Nor.pout",2042,0.04094514245,65.43957,91.7016,1.1429982
"601","FMSY-Min_noCC","Nor.pout",2043,0.04258581405,65.59139,91.7016,1.1954857
"602","FMSY-Min_noCC","Nor.pout",2044,0.04502718085,65.85054,91.7016,1.27191524
"603","FMSY-Min_noCC","Nor.pout",2045,0.04682090935,66.06959,91.7016,1.32798469
"604","FMSY-Min_noCC","Nor.pout",2046,0.0481032476,66.20941,91.7016,1.36906143
"605","FMSY-Min_noCC","Nor.pout",2047,0.0492004664,66.33795,91.7016,1.40377862
